function,category,original_line,current_line,variants
function_47d4f0,保留原反编译函数体,151742,156416,1
function_47d520,保留原反编译函数体,151773,156447,1
function_4c5840,原版即为简单返回／空函数,151811,156485,11
function_47d600,保留原反编译函数体,151821,156495,1
function_47d6e0,保留原反编译函数体,151897,156571,1
function_481cb0,保留原反编译函数体,151924,156598,2
function_47d960,保留原反编译函数体,152176,156850,1
function_47d9b0,保留原反编译函数体,152193,156867,1
function_47da20,保留原反编译函数体,152225,156899,1
function_47da90,保留原反编译函数体,152278,156952,1
function_47daf0,保留原反编译函数体,152305,156979,2
function_47de90,保留原反编译函数体,152568,157242,1
function_47e0c0,保留原反编译函数体,152807,157481,1
function_47e160,保留原反编译函数体,152847,157521,1
function_47e7b0,保留原反编译函数体,153387,158061,1
function_47e810,保留原反编译函数体,153439,158113,1
function_47e990,保留原反编译函数体,153534,158208,1
function_47ea70,保留原反编译函数体,153579,158253,1
function_47eaf0,保留原反编译函数体,153613,158287,1
function_47eb10,保留原反编译函数体,153626,158300,1
function_47eb50,已修改／替换的非空实现,153639,158313,1
function_47f0a0,保留原反编译函数体,154698,159373,1
function_47f820,保留原反编译函数体,154984,159659,1
function_47f850,保留原反编译函数体,155024,159699,1
function_47f880,保留原反编译函数体,155064,159739,1
function_47f8a0,保留原反编译函数体,155094,159769,1
function_47f960,保留原反编译函数体,155166,159841,1
function_47f9c0,保留原反编译函数体,155202,159877,1
function_47fab0,保留原反编译函数体,155303,159978,1
function_480080,保留原反编译函数体,156193,160868,1
function_480120,保留原反编译函数体,156267,160942,1
function_480200,保留原反编译函数体,156459,161134,1
function_4802d0,保留原反编译函数体,156558,161233,1
function_480410,保留原反编译函数体,156768,161443,1
function_480570,保留原反编译函数体,156959,161634,1
function_480600,保留原反编译函数体,157043,161718,1
function_480750,保留原反编译函数体,157237,161912,1
function_480820,保留原反编译函数体,157244,161919,1
function_4808b0,保留原反编译函数体,157286,161961,1
function_480a10,保留原反编译函数体,157552,162227,1
function_480a60,保留原反编译函数体,157564,162239,1
function_480b30,保留原反编译函数体,157693,162368,1
function_480d80,原版即为简单返回／空函数,157949,162624,1
function_480da0,保留原反编译函数体,157955,162630,1
function_481190,保留原反编译函数体,158389,163064,1
function_481260,保留原反编译函数体,158483,163158,1
function_4812d0,保留原反编译函数体,158496,163171,1
function_4812e0,保留原反编译函数体,158516,163191,1
function_481330,已修改／替换的非空实现,158524,163199,1
function_4814b0,保留原反编译函数体,158768,163445,1
function_481520,保留原反编译函数体,158819,163496,1
function_481710,保留原反编译函数体,159142,163819,1
function_4817e0,保留原反编译函数体,159189,163866,1
function_481800,保留原反编译函数体,159202,163879,1
function_481860,保留原反编译函数体,159239,163916,1
function_4818c0,保留原反编译函数体,159253,163930,1
function_481c90,保留原反编译函数体,159764,164441,1
function_481ef0,保留原反编译函数体,160011,164688,1
function_481f30,保留原反编译函数体,160020,164697,1
function_482060,保留原反编译函数体,160153,164830,1
function_4820c0,保留原反编译函数体,160161,164838,1
function_4822c0,保留原反编译函数体,160418,165095,1
function_482650,保留原反编译函数体,160944,165621,2
function_4827d0,保留原反编译函数体,161133,165810,1
function_482990,保留原反编译函数体,161367,166044,1
function_482a70,保留原反编译函数体,161458,166135,2
function_482a90,保留原反编译函数体,161464,166141,1
function_482af0,保留原反编译函数体,161495,166172,1
function_482b20,保留原反编译函数体,161507,166184,1
function_482cb6,保留原反编译函数体,161784,166461,1
function_482cbe,保留原反编译函数体,161793,166470,1
function_482cd0,保留原反编译函数体,161806,166483,1
function_482e90,保留原反编译函数体,162151,166828,1
function_483300,保留原反编译函数体,162871,167548,1
function_483eb0,保留原反编译函数体,166186,170863,1
function_483ef0,保留原反编译函数体,166198,170875,1
function_483f10,保留原反编译函数体,166209,170886,1
function_4840a0,保留原反编译函数体,166647,171324,1
function_4840e0,保留原反编译函数体,166674,171351,1
function_4842c0,保留原反编译函数体,166832,171509,1
function_484300,保留原反编译函数体,166861,171538,1
function_484810,保留原反编译函数体,167884,172561,1
function_484d10,保留原反编译函数体,168083,172760,1
function_484da0,保留原反编译函数体,168109,172786,1
function_484ec0,保留原反编译函数体,168409,173086,1
function_485340,原版即为简单返回／空函数,169318,173995,1
function_485350,保留原反编译函数体,169324,174001,1
function_485480,保留原反编译函数体,169394,174071,1
function_4854a0,保留原反编译函数体,169407,174084,1
function_4855f0,保留原反编译函数体,169554,174231,1
function_485610,保留原反编译函数体,169580,174257,1
function_4857e0,保留原反编译函数体,169745,174422,1
function_486160,保留原反编译函数体,171048,175725,1
function_486190,保留原反编译函数体,171054,175731,1
function_486500,保留原反编译函数体,171522,176199,1
function_486520,保留原反编译函数体,171535,176212,1
function_4865a0,保留原反编译函数体,171596,176273,1
function_486690,保留原反编译函数体,171712,176389,1
function_4866b0,保留原反编译函数体,171732,176409,1
function_4867f0,保留原反编译函数体,171856,176533,1
function_4869d0,保留原反编译函数体,172074,176751,1
function_486a30,保留原反编译函数体,172118,176795,1
function_486c50,保留原反编译函数体,172799,177476,1
function_486d70,保留原反编译函数体,173013,177690,1
function_486dd0,保留原反编译函数体,173054,177731,1
function_486f90,保留原反编译函数体,173312,177989,1
function_487200,保留原反编译函数体,174085,178762,1
function_487260,已修改／替换的非空实现,174129,178806,1
function_487490,保留原反编译函数体,174929,179607,1
function_4874f0,保留原反编译函数体,174973,179651,1
function_487530,保留原反编译函数体,174999,179677,1
function_4876d0,保留原反编译函数体,175215,179893,1
function_487830,保留原反编译函数体,175392,180070,1
function_4879d0,保留原反编译函数体,175792,180470,1
function_4879f0,保留原反编译函数体,175805,180483,1
function_487a10,保留原反编译函数体,175818,180496,1
function_487bd0,保留原反编译函数体,176043,180721,1
function_487e00,保留原反编译函数体,176347,181025,1
function_488020,保留原反编译函数体,176593,181271,1
function_488040,保留原反编译函数体,176599,181277,1
function_488500,保留原反编译函数体,177152,181830,1
function_488550,保留原反编译函数体,177166,181844,1
function_488740,保留原反编译函数体,177361,182039,1
function_488770,保留原反编译函数体,177372,182050,1
function_488980,保留原反编译函数体,177551,182229,1
function_488bb0,保留原反编译函数体,177779,182457,1
function_488be0,保留原反编译函数体,177793,182471,1
function_488c90,已修改／替换的非空实现,177844,182522,1
function_489280,保留原反编译函数体,178668,183348,1
function_489310,保留原反编译函数体,178703,183383,1
function_489600,保留原反编译函数体,178982,183662,1
function_489710,保留原反编译函数体,179083,183763,1
function_4897d0,保留原反编译函数体,179121,183801,1
function_4897f0,保留原反编译函数体,179134,183814,1
function_489850,保留原反编译函数体,179173,183853,1
function_489910,保留原反编译函数体,179229,183909,1
function_489940,保留原反编译函数体,179240,183920,1
function_489a80,保留原反编译函数体,179423,184103,1
function_489b00,保留原反编译函数体,179441,184121,1
function_489c60,保留原反编译函数体,179601,184281,1
function_489de0,保留原反编译函数体,179931,184611,1
function_489e30,保留原反编译函数体,179941,184621,1
function_489e80,原版即为简单返回／空函数,179951,184631,1
function_489e90,保留原反编译函数体,179957,184637,1
function_489ef0,已修改／替换的非空实现,179976,184668,2
function_489f20,保留原反编译函数体,179989,184685,1
function_489f30,简化返回／占位候选，待核对,179998,184720,1
function_489f50,简化返回／占位候选，待核对,180020,184714,1
function_489fa0,已修改／替换的非空实现,180042,184825,1
function_48a0a0,已修改／替换的非空实现,180065,184865,11
function_48a170,已修改／替换的非空实现,180101,188407,1
function_492890,已修改／替换的非空实现,180139,198099,2
function_48a230,已修改／替换的非空实现,180152,188454,1
function_48a2d0,保留原反编译函数体,180194,188484,3
function_48a300,已修改／替换的非空实现,180205,188495,1
function_48a370,保留原反编译函数体,180243,188507,1
function_48a3e0,保留原反编译函数体,180281,188545,1
function_48a400,已修改／替换的非空实现,180289,188553,1
function_48a430,已修改／替换的非空实现,180301,188567,1
function_48a460,已修改／替换的非空实现,180312,188581,1
function_48a480,已修改／替换的非空实现,180318,188588,1
function_48a4f0,已修改／替换的非空实现,180343,188627,1
function_48a530,已修改／替换的非空实现,180363,188637,1
function_48a580,已修改／替换的非空实现,180384,188646,1
function_48a5c0,已修改／替换的非空实现,180404,188655,1
function_48a600,已修改／替换的非空实现,180424,188664,1
function_48a670,已修改／替换的非空实现,180457,188685,1
function_48a690,已修改／替换的非空实现,180463,188696,1
function_48a6b0,已修改／替换的非空实现,180469,188707,1
function_48a720,已修改／替换的非空实现,180489,188736,1
function_48a790,保留原反编译函数体,180517,188759,1
function_48a980,保留原反编译函数体,180632,188878,2
function_48a9e0,保留原反编译函数体,180656,188902,1
function_48aa20,原版即为简单返回／空函数,180668,104189,20
function_48aa30,已修改／替换的非空实现,180674,188920,1
function_48aa50,已修改／替换的非空实现,180680,188926,1
function_48aa60,原版即为简单返回／空函数,180686,188932,1
function_48aa80,已修改／替换的非空实现,180692,188938,1
function_48ab40,已修改／替换的非空实现,180734,122874,3
function_48ab90,已修改／替换的非空实现,180749,188990,1
function_48abe0,保留原反编译函数体,180773,189033,1
function_48ac00,已修改／替换的非空实现,180781,189041,1
function_48ac70,已修改／替换的非空实现,180803,189049,1
function_48acc0,原版即为简单返回／空函数,180834,189056,1
function_48ace0,已修改／替换的非空实现,180840,189062,5
function_48ada0,原版即为简单返回／空函数,180881,189176,1
function_48adb0,已修改／替换的非空实现,180887,189182,2
function_48af30,保留原反编译函数体,180980,189283,1
function_48afa0,保留原反编译函数体,181019,189322,1
function_48b050,已修改／替换的非空实现,181042,189345,1
function_48b160,原版即为简单返回／空函数,181048,189373,1
function_48b180,已修改／替换的非空实现,181054,189379,1
function_48b1a0,保留原反编译函数体,181060,189391,1
function_498a30,保留原反编译函数体,181072,189403,2
function_48b320,保留原反编译函数体,181131,189462,1
function_48b410,保留原反编译函数体,181191,189522,1
function_48b490,已修改／替换的非空实现,181213,104713,6
function_48b510,已修改／替换的非空实现,181235,189602,1
function_48b5a0,保留原反编译函数体,181265,189634,1
function_48b630,已修改／替换的非空实现,181299,189723,2
function_48b840,保留原反编译函数体,181403,189728,1
function_48b870,已修改／替换的非空实现,181417,189742,1
function_48b8b0,保留原反编译函数体,181427,189757,1
function_48b8d0,原版即为简单返回／空函数,181434,189764,1
function_48b8f0,已修改／替换的非空实现,181440,189770,1
function_48b900,原版即为简单返回／空函数,181446,189776,1
function_48b910,原版即为简单返回／空函数,181452,189782,1
function_48b920,保留原反编译函数体,181458,189788,1
function_48b980,保留原反编译函数体,181520,189872,1
function_48b9f0,保留原反编译函数体,181544,189896,1
function_48ba10,原版即为简单返回／空函数,181556,189908,1
function_48ba20,已修改／替换的非空实现,181564,189948,1
function_48bb10,已修改／替换的非空实现,181608,189977,2
function_48bb30,已修改／替换的非空实现,181615,189992,1
function_48bba0,已修改／替换的非空实现,181629,189957,1
function_48bc70,已修改／替换的非空实现,181660,190012,2
function_48bca0,已修改／替换的非空实现,181673,190029,1
function_48bd40,已修改／替换的非空实现,181700,190076,2
function_48bd60,已修改／替换的非空实现,181707,190114,1
function_48be40,已修改／替换的非空实现,181740,190132,2
function_48be70,已修改／替换的非空实现,181755,190152,2
function_48be80,已修改／替换的非空实现,181763,190217,2
function_48bec0,保留原反编译函数体,181770,190232,1
function_48bf50,已修改／替换的非空实现,181797,190260,2
function_48bfe0,已修改／替换的非空实现,181821,190276,1
function_48c080,未找到同名入口，待核对替代,181873,,0
function_48c170,保留原反编译函数体,181944,190385,1
function_48c1c0,已修改／替换的非空实现,181953,190394,1
function_48c1f0,已修改／替换的非空实现,181960,190401,1
function_48c2f0,已修改／替换的非空实现,182007,190448,1
function_48c350,已修改／替换的非空实现,182022,190477,2
function_48c400,已修改／替换的非空实现,182071,190527,1
function_48c580,保留原反编译函数体,182219,190558,1
function_48c620,保留原反编译函数体,182255,190594,2
function_48c690,保留原反编译函数体,182291,190630,2
function_48c700,保留原反编译函数体,182315,190654,3
function_48c780,已修改／替换的非空实现,182351,190690,1
function_48c7f0,保留原反编译函数体,182379,190717,1
function_48c840,已修改／替换的非空实现,182398,104733,7
function_48c890,保留原反编译函数体,182418,104321,21
function_48c910,已修改／替换的非空实现,182452,190801,1
function_48c950,已修改／替换的非空实现,182480,104990,2
function_48ca10,已修改／替换的非空实现,182513,190883,1
function_493cd0,已修改／替换的非空实现,182534,199408,1
function_48cb10,已修改／替换的非空实现,182570,190914,1
function_491880,原版即为简单返回／空函数,182580,190924,2
function_48cc70,已修改／替换的非空实现,182659,191007,1
function_48e520,已修改／替换的非空实现,182714,192787,1
function_48cd50,已修改／替换的非空实现,182724,191073,1
function_48ce70,已修改／替换的非空实现,182791,191174,4
function_48cfa0,已修改／替换的非空实现,182879,191289,1
function_48d0b0,保留原反编译函数体,182942,191311,2
function_48d0f0,保留原反编译函数体,182948,191317,1
function_48d1b0,保留原反编译函数体,183064,191433,1
function_48d220,已修改／替换的非空实现,183099,191468,1
function_48d310,保留原反编译函数体,183188,191557,1
function_48d390,已修改／替换的非空实现,183234,191630,1
function_48d430,保留原反编译函数体,183257,191653,1
function_48d450,保留原反编译函数体,183266,191662,1
function_48d4e0,已修改／替换的非空实现,183290,191686,1
function_48d550,已修改／替换的非空实现,183306,191702,1
function_48d5a0,已修改／替换的非空实现,183316,191712,1
function_48d620,保留原反编译函数体,183345,191741,2
function_48d6d0,保留原反编译函数体,183381,191777,1
function_48d720,已修改／替换的非空实现,183402,191806,2
function_48d770,已修改／替换的非空实现,183412,191821,1
function_48d7e0,已修改／替换的非空实现,183445,191856,1
function_48d850,已修改／替换的非空实现,183466,191877,1
function_48d940,已修改／替换的非空实现,183598,191964,1
function_48d9f0,保留原反编译函数体,183663,191969,1
function_48da60,已修改／替换的非空实现,183710,192016,1
function_48dac0,未找到同名入口，待核对替代,183728,,0
function_48db40,已修改／替换的非空实现,183763,192034,1
function_48dc10,已修改／替换的非空实现,183801,192063,1
function_48dd10,已修改／替换的非空实现,183853,192098,1
function_48dda0,已修改／替换的非空实现,183883,192103,1
function_49ab80,已修改／替换的非空实现,183897,192117,4
function_48de90,已修改／替换的非空实现,183914,192237,1
function_48e030,已修改／替换的非空实现,184015,192376,1
function_48e0e0,保留原反编译函数体,184052,192414,1
function_48e120,保留原反编译函数体,184067,192429,1
function_48e160,保留原反编译函数体,184087,192449,1
function_48e180,保留原反编译函数体,184109,192471,1
function_48e260,保留原反编译函数体,184155,192517,1
function_48e2e0,保留原反编译函数体,184195,192557,1
function_48e460,原版即为简单返回／空函数,184304,192666,1
function_48e480,已修改／替换的非空实现,184310,192672,1
function_48e4a0,已修改／替换的非空实现,184319,192708,2
function_48e4b0,保留原反编译函数体,184326,192723,1
function_48e4d0,保留原反编译函数体,184339,192736,1
function_48e4f0,已修改／替换的非空实现,184357,192772,2
function_48e580,已修改／替换的非空实现,184416,192834,1
function_48e600,已修改／替换的非空实现,184447,192866,1
function_48e640,已修改／替换的非空实现,184481,192913,1
function_48e680,已修改／替换的非空实现,184491,192920,10
function_48e6c0,保留原反编译函数体,184507,192926,1
function_48e6e0,保留原反编译函数体,184514,192933,2
function_48e730,保留原反编译函数体,184532,192951,1
function_48e800,已修改／替换的非空实现,184586,193005,4
function_48e9d0,保留原反编译函数体,184663,193091,1
function_48ee90,保留原反编译函数体,185106,193534,1
function_48ef10,保留原反编译函数体,185142,193570,1
function_48ef70,保留原反编译函数体,185168,193596,1
function_48eff0,保留原反编译函数体,185234,193662,1
function_48f040,保留原反编译函数体,185260,193688,1
function_48f050,保留原反编译函数体,185269,193697,1
function_48f1c0,保留原反编译函数体,185470,193898,1
function_48f240,保留原反编译函数体,185501,193929,1
function_48f280,已修改／替换的非空实现,185513,193941,1
function_48f300,保留原反编译函数体,185580,193958,1
function_48f380,已修改／替换的非空实现,185601,194297,2
function_48fac0,保留原反编译函数体,186312,195013,1
function_48fba0,保留原反编译函数体,186384,195085,1
function_48fc00,保留原反编译函数体,186429,195130,1
function_48fd00,保留原反编译函数体,186522,195223,1
function_48fd70,保留原反编译函数体,186569,195270,1
function_48fdf0,保留原反编译函数体,186632,195333,1
function_48fe70,已修改／替换的非空实现,186685,195409,2
function_48fed0,已修改／替换的非空实现,186729,195430,2
function_48ffd0,已修改／替换的非空实现,186877,195449,1
function_490040,已修改／替换的非空实现,186907,195485,1
function_4900d0,保留原反编译函数体,186926,195512,1
function_490280,保留原反编译函数体,187063,195649,1
function_490320,保留原反编译函数体,187088,195674,1
function_490370,已修改／替换的非空实现,187115,195701,4
function_490630,已修改／替换的非空实现,187359,195706,1
function_4908d0,保留原反编译函数体,187633,195711,1
function_4909e0,已修改／替换的非空实现,187727,195806,1
function_490b20,保留原反编译函数体,187798,195915,1
function_490b50,保留原反编译函数体,187821,195938,1
function_490b60,保留原反编译函数体,187830,195947,1
function_490c40,保留原反编译函数体,187916,196033,1
function_490c80,已修改／替换的非空实现,187933,196050,1
function_490d50,已修改／替换的非空实现,187995,196073,4
function_490d90,保留原反编译函数体,188027,196092,1
function_490fa0,保留原反编译函数体,188208,196273,1
function_490fc0,保留原反编译函数体,188222,196287,1
function_4910c0,已修改／替换的非空实现,188272,196345,2
function_4910e0,已修改／替换的非空实现,188279,196360,1
function_491150,已修改／替换的非空实现,188293,196434,2
function_491230,已修改／替换的非空实现,188329,196443,2
function_491260,已修改／替换的非空实现,188342,196465,1
function_4912e0,已修改／替换的非空实现,188387,196507,1
function_491340,保留原反编译函数体,188423,196529,1
function_491400,已修改／替换的非空实现,188468,196607,1
function_4914a0,已修改／替换的非空实现,188493,196716,1
function_491500,保留原反编译函数体,188550,196721,1
function_4915b0,已修改／替换的非空实现,188585,196756,3
function_4916a0,已修改／替换的非空实现,188643,196804,1
function_491760,已修改／替换的非空实现,188748,196909,1
function_4917b0,已修改／替换的非空实现,188785,196914,1
function_491820,已修改／替换的非空实现,188869,196919,1
function_491870,已修改／替换的非空实现,188904,196929,1
function_4918a0,已修改／替换的非空实现,188920,196943,1
function_4918b0,保留原反编译函数体,188927,196948,1
function_491910,已修改／替换的非空实现,188993,197069,2
function_4919b0,已修改／替换的非空实现,189033,197127,2
function_491a50,保留原反编译函数体,189072,197144,1
function_491bf0,保留原反编译函数体,189164,197236,1
function_491c10,保留原反编译函数体,189173,197245,1
function_491de0,保留原反编译函数体,189325,197397,1
function_491f30,保留原反编译函数体,189377,197449,1
function_491fe0,已修改／替换的非空实现,189396,197468,1
function_4920a0,已修改／替换的非空实现,189455,197604,1
function_497850,保留原反编译函数体,189664,197814,4
function_492370,已修改／替换的非空实现,189712,197862,1
function_492440,已修改／替换的非空实现,189761,197919,1
function_492640,已修改／替换的非空实现,189932,197984,1
function_4927b0,保留原反编译函数体,190001,198032,1
function_492a80,已修改／替换的非空实现,190155,198118,1
function_492c90,保留原反编译函数体,190271,198217,1
function_492d00,已修改／替换的非空实现,190296,198242,1
function_492dc0,已修改／替换的非空实现,190330,198257,1
function_492ed0,已修改／替换的非空实现,190383,198742,1
function_493310,已修改／替换的非空实现,190657,199003,1
function_493710,已修改／替换的非空实现,190899,199082,2
function_493a40,已修改／替换的非空实现,191129,199214,1
function_493e70,已修改／替换的非空实现,191387,199653,1
function_4940f0,保留原反编译函数体,191544,199660,1
function_494120,已修改／替换的非空实现,191557,199673,1
function_4944b0,已修改／替换的非空实现,191807,200165,1
function_494710,已修改／替换的非空实现,192064,200170,1
function_494770,已修改／替换的非空实现,192100,200183,1
function_4948a0,已修改／替换的非空实现,192168,200260,4
function_494990,已修改／替换的非空实现,192252,200433,1
function_494bf0,已修改／替换的非空实现,192418,200605,1
function_494da0,已修改／替换的非空实现,192533,200695,1
function_4950c0,已修改／替换的非空实现,192747,200918,1
function_495360,已修改／替换的非空实现,192990,201799,1
function_497680,已修改／替换的非空实现,195860,206643,1
function_497940,保留原反编译函数体,195989,206700,1
function_497990,已修改／替换的非空实现,196018,206731,2
function_497a00,已修改／替换的非空实现,196074,206750,3
function_497b10,已修改／替换的非空实现,196207,206775,2
function_497d30,保留原反编译函数体,196482,206794,1
function_497e30,已修改／替换的非空实现,196551,206865,2
function_497f10,已修改／替换的非空实现,196679,206887,2
function_497fd0,保留原反编译函数体,196780,206905,1
function_497ff0,保留原反编译函数体,196789,206914,1
function_498080,已修改／替换的非空实现,196822,206954,2
function_4980a0,已修改／替换的非空实现,196829,206974,2
function_4981e0,已修改／替换的非空实现,196961,206993,2
function_498200,已修改／替换的非空实现,196970,207010,2
function_4982f0,已修改／替换的非空实现,197033,207029,2
function_498320,已修改／替换的非空实现,197046,207048,2
function_498440,已修改／替换的非空实现,197182,207067,2
function_498580,已修改／替换的非空实现,197256,207082,1
function_498590,已修改／替换的非空实现,197262,207088,1
function_4985b0,已修改／替换的非空实现,197268,207101,1
function_4985d0,已修改／替换的非空实现,197275,207108,1
function_498690,保留原反编译函数体,197317,207126,1
function_4986b0,保留原反编译函数体,197342,207151,1
function_498730,保留原反编译函数体,197384,207193,1
function_498770,保留原反编译函数体,197400,207209,1
function_4987a0,保留原反编译函数体,197425,207285,1
function_4988e0,保留原反编译函数体,197469,207329,1
function_498b60,保留原反编译函数体,197603,207463,1
function_498c20,已修改／替换的非空实现,197676,207568,2
function_498c60,保留原反编译函数体,197691,207587,1
function_498d30,已修改／替换的非空实现,197759,207797,2
function_498da0,已修改／替换的非空实现,197855,207862,2
function_498e30,已修改／替换的非空实现,197881,207934,2
function_498e90,保留原反编译函数体,197919,207957,1
function_498f50,已修改／替换的非空实现,197996,208034,1
function_499080,已修改／替换的非空实现,198122,208085,1
function_499130,已修改／替换的非空实现,198152,208175,2
function_4992c0,已修改／替换的非空实现,198217,208189,1
function_499380,已修改／替换的非空实现,198246,208226,2
function_4993b0,已修改／替换的非空实现,198253,208283,1
function_49a000,已修改／替换的非空实现,198307,208862,1
function_499610,保留原反编译函数体,198364,208403,1
function_4996c0,已修改／替换的非空实现,198401,208441,2
function_4996f0,已修改／替换的非空实现,198414,208460,1
function_499800,已修改／替换的非空实现,198469,208488,1
function_499940,已修改／替换的非空实现,198549,208235,2
function_499970,已修改／替换的非空实现,198562,208552,2
function_499a20,已修改／替换的非空实现,198612,208588,1
function_499b00,已修改／替换的非空实现,198658,208617,1
function_499b50,已修改／替换的非空实现,198692,208629,1
function_499ca0,已修改／替换的非空实现,198738,208684,1
function_499d30,已修改／替换的非空实现,198759,208727,1
function_499df0,已修改／替换的非空实现,198790,208752,1
function_499f80,已修改／替换的非空实现,198976,208823,1
function_499fd0,保留原反编译函数体,199004,208848,1
function_49a0c0,保留原反编译函数体,199046,208890,1
function_49a140,保留原反编译函数体,199116,208960,1
function_49a170,保留原反编译函数体,199132,208976,1
function_49a1b0,已修改／替换的非空实现,199156,209000,1
function_49a220,保留原反编译函数体,199185,209054,1
function_49a280,保留原反编译函数体,199265,209151,1
function_49a2a0,保留原反编译函数体,199272,209158,1
function_49a2e0,保留原反编译函数体,199314,209200,1
function_49a360,保留原反编译函数体,199345,209231,1
function_49a3e0,保留原反编译函数体,199391,209293,1
function_49a400,保留原反编译函数体,199400,209302,1
function_49a430,保留原反编译函数体,199411,209313,1
function_49a4b0,保留原反编译函数体,199475,209377,1
function_49a520,已修改／替换的非空实现,199523,209910,1
function_49a670,保留原反编译函数体,199576,209919,1
function_49a680,保留原反编译函数体,199584,209927,1
function_49a790,保留原反编译函数体,199713,210056,1
function_49a8c0,保留原反编译函数体,199837,210180,1
function_49a8e0,已修改／替换的非空实现,199846,210189,1
function_49aa40,保留原反编译函数体,200063,210408,1
function_49aaa0,保留原反编译函数体,200090,210435,1
function_49ad60,已修改／替换的非空实现,200313,210798,1
function_49af80,已修改／替换的非空实现,200458,211099,1
function_49c350,未找到同名入口，待核对替代,201361,,0
function_49c9e0,保留原反编译函数体,201757,212400,1
function_49ca00,保留原反编译函数体,201768,212411,1
function_49cb20,保留原反编译函数体,201831,212474,1
function_49cb60,已修改／替换的非空实现,201837,212480,1
function_49cbb0,保留原反编译函数体,201878,212516,1
function_49cc80,保留原反编译函数体,201952,212590,1
function_49cce0,保留原反编译函数体,201962,212600,1
function_49cdf0,保留原反编译函数体,201982,212620,1
function_49ce50,保留原反编译函数体,201994,212632,1
function_49cf80,保留原反编译函数体,202202,212840,1
function_49d110,保留原反编译函数体,202298,212936,5
function_49d190,保留原反编译函数体,202354,212992,1
function_49d230,保留原反编译函数体,202391,213029,1
function_49d450,保留原反编译函数体,202613,213251,1
function_49d600,保留原反编译函数体,202680,213318,1
function_49d680,保留原反编译函数体,202696,213334,1
function_49d6c0,保留原反编译函数体,202736,213374,1
function_49d700,保留原反编译函数体,202776,213414,1
function_49d790,已修改／替换的非空实现,202806,213444,1
function_49d8a0,保留原反编译函数体,202844,213487,1
function_49d970,保留原反编译函数体,202896,213539,1
function_49da60,已修改／替换的非空实现,202928,213571,1
function_49ddd0,保留原反编译函数体,203253,213896,1
function_49e080,保留原反编译函数体,203271,213914,1
function_49e290,保留原反编译函数体,203376,214019,1
function_49e300,保留原反编译函数体,203389,214032,1
function_49e3f0,保留原反编译函数体,203457,214100,1
function_4a4b30,保留原反编译函数体,203820,214463,3
function_4a46d0,保留原反编译函数体,203858,214501,2
function_49ec10,保留原反编译函数体,203974,214617,1
function_49ef30,保留原反编译函数体,204249,214892,1
function_49f060,保留原反编译函数体,204348,214991,1
function_49f0e0,保留原反编译函数体,204384,215027,1
function_49f200,保留原反编译函数体,204464,215107,1
function_49f4f0,保留原反编译函数体,204601,215244,1
function_49f560,保留原反编译函数体,204642,215285,1
function_49f5d0,保留原反编译函数体,204683,215326,1
function_49f640,保留原反编译函数体,204724,215367,1
function_49f7e0,保留原反编译函数体,204833,215476,1
function_49f8d0,保留原反编译函数体,204881,215524,1
function_49fbb0,保留原反编译函数体,205087,215730,1
function_49fc80,保留原反编译函数体,205167,215810,1
function_49ffe0,保留原反编译函数体,205348,215991,1
function_4a0030,保留原反编译函数体,205374,216017,1
function_4a01f0,保留原反编译函数体,205562,216205,1
function_4a0410,保留原反编译函数体,205703,216346,1
function_4a0620,保留原反编译函数体,205841,216484,1
function_4a0a00,保留原反编译函数体,206172,216815,1
function_4a0c80,已修改／替换的非空实现,206388,217031,1
function_4a1230,已修改／替换的非空实现,206722,217365,1
function_4a15b0,已修改／替换的非空实现,206910,217562,1
function_4a16a0,已修改／替换的非空实现,206933,217615,3
function_4a1760,原版即为简单返回／空函数,206995,217622,1
function_4a1770,保留原反编译函数体,207001,217628,1
function_4a1790,保留原反编译函数体,207009,217636,1
function_4a17b0,保留原反编译函数体,207016,217643,1
function_4a17d0,保留原反编译函数体,207023,217650,1
function_4a1810,保留原反编译函数体,207035,217662,1
function_4a1850,保留原反编译函数体,207047,217674,1
function_4a1870,保留原反编译函数体,207054,217681,1
function_4a1890,保留原反编译函数体,207061,217688,1
function_4a18c0,已修改／替换的非空实现,207068,217695,1
function_4a1a00,保留原反编译函数体,207157,217738,1
function_4a1a40,已修改／替换的非空实现,207168,217880,1
function_4a1b40,保留原反编译函数体,207236,217886,1
function_4a1b90,保留原反编译函数体,207244,217894,1
function_4a1c10,保留原反编译函数体,207261,217911,1
function_4a1c60,原版即为简单返回／空函数,207270,217920,1
function_4a1c70,保留原反编译函数体,207276,217926,1
function_4a1d20,已修改／替换的非空实现,207295,217945,1
function_4a1e20,已修改／替换的非空实现,207414,217997,1
function_4a1eb0,已修改／替换的非空实现,207430,218127,1
function_4a2120,已修改／替换的非空实现,207531,218132,1
function_4a2360,保留原反编译函数体,207643,218137,1
function_4a2380,保留原反编译函数体,207650,218144,1
function_4a23a0,原版即为简单返回／空函数,207657,218151,1
function_4a23c0,保留原反编译函数体,207663,218157,1
function_4a2480,保留原反编译函数体,207694,218188,1
function_4a24a0,保留原反编译函数体,207700,218194,1
function_4a24e0,原版即为简单返回／空函数,207713,218207,1
function_4a2500,保留原反编译函数体,207719,218213,1
function_4a2520,原版即为简单返回／空函数,207725,218219,1
function_4a2540,保留原反编译函数体,207731,218225,1
